id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,description,county,state,lat,long,posting_date
7314967754,https://bham.craigslist.org/cto/d/pinson-2007-lexus-rx350/7314967754.html,birmingham,https://bham.craigslist.org,7300,2007,lexus,rx350,good,6 cylinders,gas,181000,clean,automatic,2T2GK31U57C025466,fwd,mid-size,SUV,white,https://images.craigslist.org/00x0x_18CowUUOw24z_0ak07K_600x450.jpg,"Runs and Drives out great, Very good tires, Clean, Carfax available.",,al,33.7299,-86.6451,2021-04-30T14:25:51-0500
7314956487,https://bham.craigslist.org/ctd/d/springville-2021-chevrolet-tahoe-1500/7314956487.html,birmingham,https://bham.craigslist.org,72900,2021,chevrolet,tahoe,good,8 cylinders,gas,19129,clean,automatic,1GNSKPKD7MR102321,4wd,full-size,SUV,grey,https://images.craigslist.org/00q0q_aaAJe1ws3d5z_0kE0fu_600x450.jpg,"2021 Chevrolet Tahoe 1500 Z71 - $72,900  Year: 2021 Make:Chevrolet Model:Tahoe Trim:1500 Z71 Mileage:19,129 Stock #:15860 VIN:1GNSKPKD7MR102321 Trans:Automatic Color:GRAY Vehicle Type:SUV State:AL Drive Train:4WD Engine:5.3L  Notes Factory Warranty Still Applies; 4WD; Air Conditioning; Alarm System; AM/FM; Anti-Lock Brakes; Apply Car Play/Android Auto; Automatic Climate Controls; Automatic Headlights; Aux Audio Jack; Backup Camera; Backup Sonar; Blind Spot Monitor; Bluetooth; Bose Audio System; Bucket Seats; Child Safety Door Locks; Child Seat; Cruise Control; Daytime Running Lights; Driver Airbag; Driver Multi-Adjustable Power Seat; Electronic Brake Assistance; Electronic Parking Aid; Fog Lights; Front Parking Camera; Front Power Lumbar Support; Front Power Memory Seat; Front Side Airbags; Heated Seats; Heated Steering Wheel; Interval Wipers; Keyless Entry; Lane Departure; Leather Seats; Leather Steering Wheel; On-Star; Navigation; On-Star; Owner's Manual; Passenger Airbag; Passenger Multi-Adjustable Power Seat; Power Brakes; Power Locks; Power Mirrors; Power Steering; Power Liftgate; Power Windows; Rain Sensing Wipers; Rear Air; Rear Collision Avoidance; Rear Side Airbags; Rear Defroster; Remote Ignition; Satellite Radio; Second Row Folding Seats; Separate Driver/Front Passenger Climate Controls; Side Head Curtain Airbags; Steering Wheel Mounted Audio Controls; Sun Roof; Tachometer; Telescopic Steering Column; Third Row Folding Seats; Tilt Steering; Tinted Windows; Tire Pressure Monitor; Towing Package; Traction Control; Trailer Assist; Trip Computer; WIFI Hotspot; Wireless Phone Charger; Vehicle Stability Control System.  Vehicle Options 4WD/AWDAir ConditioningAlarm SystemAM/FMAnti-Lock BrakesAutomatic Climate ControlAutomatic HeadlightsAux Audio JackBack Up SonarBackup CameraBluetoothBucket SeatsChild Safety Door LocksChild SeatCruise ControlDaytime Running LightsDriver AirbagDriver Multi-Adjustable Power SeatElectronic Brake AssistanceElectronic Parking AidFog LightsFront Power Lumbar SupportFront Power Memory SeatFront Side AirbagHandsfree WirelessHeated SeatsHeated Steering WheelHigh Intensity Discharge HeadlightsInterval WipersKeyless EntryLeather SeatsLeather Steering WheelNavigationOn-StarOwners ManualPassenger AirbagPassenger Multi-Adjustable Power SeatPower BrakesPower LocksPower MirrorsPower SteeringPower SunroofPower Trunk LidPower WindowsRain Sensing WipersRear AirRear AirbagsRear DefrosterRun Flat TiresRunning BoardsSatellite RadioSecond Row Folding SeatSeparate Driver/Front Passenger Climate ControlsSide Head Curtain AirbagSteering Wheel Mounted ControlsTachometerTelescopic Steering ColumnThird Row Removable SeatTilt Steering ColumnTinted WindowsTire Pressure MonitorTow PackageTraction ControlTrip ComputerVehicle Anti-TheftVehicle Stability Control SystemVoice Activated TelephoneApple CarplayCollision AlertLane Departure WarningRear Collision WarningRear Cross-Traffic AlertTrailer stability assist (TSA)Wi-Fi Connect Mobile Hotspot Internet Access  H & R Motors Inc. Sales 26 Murphrees Valley Rd Springville AL 35146 205-467-3192BatchID: GEUXON8SK9ID: 17470908",,al,33.772519,-86.475191,2021-04-30T14:07:10-0500
7314956410,https://bham.craigslist.org/ctd/d/springville-2017-audi-q7-premium-plus/7314956410.html,birmingham,https://bham.craigslist.org,28900,2017,audi,q7,good,6 cylinders,gas,94601,clean,automatic,WA1LAAF71HD007817,4wd,full-size,SUV,white,https://images.craigslist.org/00606_cgdJd6VptvVz_0kE0fu_600x450.jpg,"2017 Audi Q7 PREMIUM PLUS - $28,900  Year: 2017 Make:Audi Model:Q7 Trim:PREMIUM PLUS Mileage:94,601 Stock #:15858 VIN:WA1LAAF71HD007817 Trans:Automatic Color:WHITE Vehicle Type:SUV State:AL Drive Train:AWD Engine:3.0L  Notes Extended Warranty Available; Air Conditioning; Alarm System; AM/FM; Anti-Lock Brakes; Auto Start/Stop; Automatic Climate Control; Automatic Headlights; Backup Camera; Bluetooth; Child Safety Door Locks; Child Seat; Cruise Control; Daytime Running Lights; Driver Airbag; Driver Multi-Adjustable Power Seat; Electronic Parking Aid; Fog Lights; Front Power Lumbar Support; Front Power Memory Seat; Front Side Airbags; Heated Seats; Heated Steering Wheel; Hill Start Assist; Interval Wipers; Keyless Entry; Leather Seats; Leather Steering Wheel; Navigation; Owner's Manual; Passenger Airbag; Passenger Multi-Adjustable Power Seat; Power Locks; Power Brakes; Power Adjustable/Folding Mirrors; Power Steering; Power Trunk Lid; Rear Air; Rear Defroster; Rear Side Airbags; Second Row Folding Seats; Separate Driver/Front Passenger Climate Controls; Side Head Curtain Airbags; Steering Wheel Mounted Controls; Sun Roof; Tachometer; Telescopic Steering Column; Tilt Steering Column; Tinted Windows; Tire Pressure Monitor; Third Row Folding Seats; Traction Control; Trip Computer; Vehicle Stability Control System.  Vehicle Options ABS BrakesAir ConditioningAlarm SystemAlloy WheelsAM/FM RadioAutomatic Climate ControlAutomatic HeadlightsBackup CameraBluetoothChild Safety Door LocksChild SeatCruise ControlDaytime Running LightsDriver AirbagDriver Multi-Adjustable Power SeatElectronic Parking AidFog LightsFront Power Lumbar SupportFront Power Memory SeatFront Side AirbagHeated SeatsHeated Steering WheelHigh Intensity Discharge HeadlightsInterval WipersKeyless EntryLeather SeatLeather Steering WheelNavigation AidOwners ManualPassenger AirbagPassenger Multi-Adjustable Power SeatPower Door LocksPower SunroofPower WindowsRain Sensing WipersRear Window DefoggerSatellite RadioSecond Row Heated SeatSeparate Driver/Front Passenger Climate ControlsSide Head Curtain AirbagSteering Wheel Mounted ControlsTachometerTelescopic Steering ColumnThird Row Removable SeatTilt SteeringTinted WindowsTire Pressure MonitorTraction ControlTrip ComputerVehicle Anti-TheftVehicle Stability Control SystemVoice Activated TelephoneAuto start/stop functionHill Start-Assist (HSA)  H & R Motors Inc. Sales 26 Murphrees Valley Rd Springville AL 35146 205-467-3192BatchID: GEUXON8SK9ID: 17456437",,al,33.772519,-86.475191,2021-04-30T14:07:04-0500
7314956329,https://bham.craigslist.org/ctd/d/springville-2019-chevrolet-trax-ls/7314956329.html,birmingham,https://bham.craigslist.org,17000,2019,chevrolet,trax,good,4 cylinders,gas,14898,clean,automatic,3GNCJNSB9KL333431,4wd,full-size,SUV,grey,https://images.craigslist.org/01616_76Z0m4OBf0sz_0kE0fu_600x450.jpg,"2019 Chevrolet Trax LS - $17,000  Year: 2019 Make:Chevrolet Model:Trax Trim:LS Mileage:14,898 Stock #:15836 VIN:3GNCJNSB9KL333431 Trans:Automatic Color:GRAY Vehicle Type:SUV State:AL Drive Train:AWD Engine:1.4L  Notes Extended Warranty Available; Air Conditioning; Alarm System; Alloy Wheels; AM/FM; Anti-Lock Brakes; Automatic Headlights; Apple Car Play;  Aux Audio Jack; Backup Camera; Bluetooth; Child Safety Door Locks; Child Seat; Cruise Control; Daytime Running Lights; Driver Airbag; Electrochromic Interior Rearview Mirror; Front Power Lumbar Support; Front Side Airbags with Head Protection; Interval Wipers; Leather Steering Wheel; On-Star; Owner's Manual; Passenger Airbag; Owner's Manual; Passenger Airbag; Power Brakes; Power Locks; Power Mirrors; Power Steering; Power Windows; Rain Sensing Wipers; Rear Side Airbags; Rear Wiper; Satellite Radio; Second Row Folding Seats; Steering Wheel Mounted Audio Controls; Telescopic Steering Column; Tilt Wheel; Tire Pressure Monitor; Tinted Windows; Trip Computer.  Vehicle Options Air ConditioningAlarm SystemAlloy WheelsAM/FM RadioAutomatic HeadlightsAux Audio JackBackup CameraBluetoothChild Safety Door LocksChild SeatCruise ControlDaytime Running LightsDriver AirbagElectrochromic Interior Rearview MirrorFront Power Lumbar SupportFront Side Airbag with Head ProtectionInterval WipersLeather Steering WheelOn-StarOwners ManualPassenger AirbagPower BrakesPower LocksPower MirrorsPower SteeringPower WindowsRain Sensing WipersRear AirbagsRear DefrosterSatellite RadioSecond Row Folding SeatSteering Wheel Mounted ControlsTachometerTelescopic Steering ColumnTilt Steering ColumnTinted WindowsTire Pressure MonitorTrip Computer  H & R Motors Inc. Sales 26 Murphrees Valley Rd Springville AL 35146 205-467-3192BatchID: GEUXON8SK9ID: 17322207 Updated 4/30/2021 7:04:07 PM EST",,al,33.772519,-86.475191,2021-04-30T14:06:56-0500
7314938392,https://bham.craigslist.org/ctd/d/birmingham-mitsubishi-eclipse/7314938392.html,birmingham,https://bham.craigslist.org,5950,2007,mitsubishi,eclipse,good,4 cylinders,gas,72000,clean,manual,4A3AK24F17E042681,fwd,compact,hatchback,black,https://images.craigslist.org/01212_27x8ep9e6vPz_0CI0t2_600x450.jpg,"This is a really nice 2007 Eclipse with only 72k miles on it!  It has a perfect carfax and has only had 1 owner.  Everything works great on this car!  No issues.  Brand new cabin air filter, new engine air filter, excellent tires and all the keys!  I have the title and carfax in hand.  My price is firm but fair that the good news is there are no doc fees or admin charges, just the 3.875% sales tax and the 18 dollar title fee.  Please feel free to text me any questions you may have and I will be happy to call you back.  Good luck on your search for an Eclipse, you may want to check this one out.",,al,33.353832,-86.866751,2021-04-30T13:38:11-0500
7314893113,https://bham.craigslist.org/ctd/d/powder-springs-dealer-maintained-sky/7314893113.html,birmingham,https://bham.craigslist.org,8900,2013,toyota,prius,excellent,4 cylinders,hybrid,142900,clean,automatic,JTDZN3EU6D3195340,fwd,mid-size,wagon,blue,https://images.craigslist.org/01111_dmvWUOBPRVjz_0im0ak_600x450.jpg,"This 2013 Toyota Prius V has been maintained at Milton Martin Toyota and comes with a healthy list of records. It also has an excellent Carfax history.  The cloth is in great shape and it does come with a rear view camera as well.  I can be reached at (770) 262-9880. Carfax available upon request. Se habla Espanol   About Me: My name is Steven Lang. For 18 years I have maintained a perfect 100% positive feedback rating on Ebay because I go out of my way to be truthful and direct.  If you're looking for a well optioned Prius V that has an excellent maintenance history, feel free to reach me at (770) 262-9880. All the best.   Visit my Facebook car buying site with over 2700 followers.  https://www.facebook.com/48-Hours-And-A-Used-Car-327864380887174   Browse a few dozen stories I have written for Car and Driver and elsewhere that cover all things automotive.  https://www.google.com/search?q=steven+lang+car+and+driver&oq=steven+lang+car+and+driver&aqs=chrome..69i57j35i39j69i59.4711j0j7&sourceid=chrome&ie=UTF-8    View my current Craigslist inventory.  https://atlanta.craigslist.org/d/for-sale/search/sss?query=steven%20lang%20craigslist&sort=rel",,al,33.9135,-84.6859,2021-04-30T12:23:41-0500
7314847158,https://bham.craigslist.org/cto/d/birmingham-toyota-camry-xle/7314847158.html,birmingham,https://bham.craigslist.org,10800,2013,toyota,camry,excellent,4 cylinders,hybrid,147000,clean,automatic,4T1BD1FK4DU076083,fwd,mid-size,sedan,grey,https://images.craigslist.org/00w0w_dXRpvrSyiQ0z_0CI0t2_600x450.jpg,"This is my personal vehicle and I LOVE IT, but I have no choice but to sell it, because my employer requires a newer year model for mileage reimbursement.  Absolutely nothing wrong with it.  It has been a perfect car.  I bought it with 32k miles on it.  It is loaded with both factory keys and has all the luxuries you need with push button start, heated leather seats, back up camera, audio control on steering wheel, factory mats, and so much more.  My price is firm but fair and I have the title in hand.  Please do not hesitate to call or text me with any questions.  Good luck on your search for a Camry... you may want to check this one out.",,al,33.354047,-86.866493,2021-04-30T11:09:51-0500
7314589649,https://bham.craigslist.org/ctd/d/siluria-2008-infiniti-ex35/7314589649.html,birmingham,https://bham.craigslist.org,10500,2008,infiniti,ex35,good,6 cylinders,gas,122904,clean,automatic,JNKAJ09E48M304922,rwd,full-size,wagon,black,https://images.craigslist.org/01010_jAEq0Csv5Plz_0CI0t2_600x450.jpg,"2008 Infiniti EX35 ; Automatic ; 3.5L Engine ; 6 Cylinders ; RWD ; Own it for $ 10,500 CASH ; Financing Available ( Restrictions Apply ) Beginning from $ 10,900 ; Call at 2056209037 for more Details; 122 K Miles ; BOSE Audio System AM/FM CD/MP3; Satellite; Power Sunroof; Front & Back up Sensors ; Leather Seats ; Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel;  Sentry Key; Keyless Entry; Alarm; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; All Wheel ABS; VISIT OUR WEBSITE AT:WWW.RPNMOTORSINC.NET",,al,33.242977,-86.817334,2021-04-29T18:23:12-0500
7314584193,https://bham.craigslist.org/ctd/d/siluria-2014-toyota-prius-hybrid/7314584193.html,birmingham,https://bham.craigslist.org,9500,2014,toyota,prius v hybrid,good,4 cylinders,gas,136128,clean,automatic,JTDZN3EU4E3324774,fwd,mid-size,hatchback,white,https://images.craigslist.org/00g0g_3fd2tNWsJ91_0CI0t2_600x450.jpg,"2014 Toyota Prius V Hybrid ; Automatic ; 1.8L Engine ; 4 Cylinders ; FWD ; Own it for $ 9,500 CASH ; Financing Available ( Restrictions Apply ) Call at 2056209037 for more Details ;  136 K Miles ; CARFAX Report Available; Touch Screen AM/FM CD/MP3;Blue Tooth ;USB;AUX Input; Back Up Camera ; Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel;  Immobilizer; Keyless Entry; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; All Wheel ABS; VISIT OUR WEBSITE AT:WWW.RPNMOTORSINC.NET",,al,33.243067,-86.817398,2021-04-29T18:10:56-0500
7314583885,https://bham.craigslist.org/ctd/d/siluria-2014-nissan-rogue-sv/7314583885.html,birmingham,https://bham.craigslist.org,12900,2014,nissan,rogue sv,good,4 cylinders,gas,120211,clean,automatic,5N1AT2MT4EC795289,fwd,full-size,SUV,red,https://images.craigslist.org/00202_lLQME8wACgZ_600x450.jpg,"2014 Nissan Rogue SV ; Automatic ; 2.5L Engine ; 4 Cylinders ; FWD;Own it for $ 12,900 CASH ; Financing Available ( Restrictions Apply ) Call at 2056209037 for more Details; 120 K Miles ; CARFAX Report Available ; AM/FM CD/MP3;Satellite; Blue Tooth;USB Ready ;AUX Input ; Back Up Camera ; Leather Seats ; Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel;  Immobilizer; Keyless; VISIT OUR WEBSITE AT:WWW.RPNMOTORSINC.NET",,al,33.242977,-86.817334,2021-04-29T18:10:10-0500
7314334186,https://bham.craigslist.org/cto/d/birmingham-2011-vw-jetta-25-leather/7314334186.html,birmingham,https://bham.craigslist.org,6950,2011,volkswagen,jetta,excellent,5 cylinders,gas,116000,clean,automatic,3VWDZ7AJ9BM348478,fwd,full-size,sedan,silver,https://images.craigslist.org/01212_69JTxU1r2Ifz_0t20CI_600x450.jpg,"This is a 2011 VW Jetta with 116k miles 2 owners. I am an UAB student and graduate this year, going to move out of state and selling this car.   Everything runs great, no check engine light, tires and brakes are new.  Clean title in hand, no accident, cash only.  Thanks Jason",,al,33.4951,-86.8059,2021-04-29T10:38:35-0500
7314293077,https://bham.craigslist.org/ctd/d/peachland-2018-chevrolet-silverado-2500/7314293077.html,birmingham,https://bham.craigslist.org,48900,2018,chevrolet,silverado 2500 hd ltz,like new,8 cylinders,diesel,43034,rebuilt,automatic,1GC1KWEYXJF108821,4wd,full-size,truck,black,https://images.craigslist.org/00e0e_iD7FV8sntHbz_0pO0jm_600x450.jpg,"VEHICLE INFO: 2018 Chevrolet Silverado 2500HD LTZ Z71 Duramax Diesel 4x4  COLOR: Black  MILES: 43,034  OPTIONS: Crew Cab, Brown/Tan Leather Interior, Heated And Ventilated Front Seats, Navigation System, Bluetooth, BOSE Premium Stereo Sound System, Z71 Off Road Package, Back-Up Camera, Driver Alert Package, Lane Departure Warning System, Collision Avoidance System, Power Driver and Passenger Front Seats, Front and Back Parking Aid, Original OEM Aluminum/Alloy Wheels, Remote Engine Starter, Fixed Running Boards, Towing Package, Automatic Climate Control, Fog Lights, Exhaust Engine Brake, Universal Garage Door Opener, Fully Loaded and much, much more!!!  POWERTRAIN: 6.6 l V8 turbo diesel engine,V8 Duramax, 4wd 4x4 Allison Automatic Transmission.  SALE INFO: Sale Price Does not Include Doc, Tax, Licensing, and DMV Registration Fees. Truck is sold with a Rebuilt/Salvage Title. Minor Right Front and side damage repaired from collision, No Airbag Deployment, No Frame Damage, NO RUST, VERY WELL MAINTAINED!!! This truck is in excellent shape, everything works well on it, Smoke free interior, lightly used. CARFAX and AutoCheck is Available upon request.  DEALER: Vehicle is Offered for Sale by PAKK Automotive located at 4640 Lower White Store Road, Peachland, NC 28133.  Call or text us at 7️⃣0️⃣4️⃣🔹2️⃣9️⃣2️⃣🔹0️⃣3️⃣0️⃣4️⃣ for more info or with any questions! All Trades Welcome. Contact us for delivery options!  2018 Chevrolet Silverado 2500HD LTZ Z71 Duramax Diesel 4x4 VIN: 1GC1KWEYXJF108821",,al,34.932873,-80.278416,2021-04-29T09:23:00-0500
7313889508,https://bham.craigslist.org/ctd/d/siluria-2008-ford-250-super-duty-xl/7313889508.html,birmingham,https://bham.craigslist.org,11500,2008,ford,f-250 super duty xl,good,8 cylinders,diesel,283356,clean,automatic,1FTSX20R48EC34753,rwd,full-size,pickup,white,https://images.craigslist.org/00101_lRU2LEdZHqpz_0CI0t2_600x450.jpg,"2008 Ford F-250 Super Duty XL ; Automatic ; 6.4L Turbo Diesel Engine ; RWD ; Own it for $ 11,500 CASH Deal Only; Call at 2056209037 for more details ; 283 K Miles ; 7 Inches Touch Screen Aftermarket Radio AM/FM; Blue Tooth ; SD Card ; USB ; AUX Input ; Leather Seats ; Power Steering; Dual Front Airbags; Active Seatbelts; Passenger Airbag Sensor; Extended Cab; Regular Bed; All Wheel ABS; 3/4 Ton; VISIT OUR WEBSITE AT:WWW.RPNMOTORSINC.NET",,al,33.242941,-86.817291,2021-04-28T11:50:08-0500
7313856690,https://bham.craigslist.org/ctd/d/peachland-2015-honda-cr-ex-awd/7313856690.html,birmingham,https://bham.craigslist.org,14700,2015,honda,cr-v ex-l,excellent,4 cylinders,gas,70672,salvage,automatic,2HKRM4H77FH677160,4wd,compact,SUV,brown,https://images.craigslist.org/00C0C_c5DAZn07fhWz_0CI0t2_600x450.jpg,"VEHICLE INFO: 2015 Honda CR-V EX-L AWD  COLOR: Brown  MILES: 70,672  OPTIONS: Black Leather Interior, Heated Seats, 2nd row fold down seats, Keyless Entry, Automatic Climate Control, Power Sunroof, SUV, 4-Wheel Disc Brakes, A/C, ABS, AM/FM Stereo, Adjustable Steering Wheel, Aluminum Wheels, Auto-Dimming Rearview Mirror, Automatic Headlights, Auxiliary Audio Input, Back-Up Camera, Bluetooth Connection, Brake Assist, Bucket Seats, CD Player, Child Safety Locks, Cruise Control, LED Daytime Running Lights, Driver Adjustable Lumbar, Driver Illuminated Vanity Mirror, Driver Vanity Mirror Engine Immobilizer, 2 sets of Floor Mats (Carpet and Heavy Duty Rubberized), Fog Lamps, Heated Mirrors, Intermittent Wipers, Keyless Entry, Keyless Start, Leather Steering Wheel, MP3 Player, Alluminum Wheels, Great Tires, Luggage Rack and much much more!!!  POWERTRAIN: 2.4 liter, 4 cyl engine, Automatic Transmission, AWD, All Wheel Drive Powertrain.  SALE INFO: Vehicle is sold with a Salvage Title. NO RUST, VERY WELL MAINTAINED!!! This car is in excellent shape, everything works well on it, Smoke free interior, lightly used. CARFAX and AutoCheck is Available upon request.  Call or text us at 7️⃣0️⃣4️⃣🔹2️⃣9️⃣2️⃣🔹0️⃣3️⃣0️⃣4️⃣ for more info or with any questions! 2015 Honda CR-V EX-L AWD VIN: 2HKRM4H77FH677160",,al,34.932217,-80.278473,2021-04-28T10:59:33-0500
7313663160,https://bham.craigslist.org/ctd/d/peachland-2018-ram-3500-slt-mega-cab/7313663160.html,birmingham,https://bham.craigslist.org,45300,2018,ram,3500 big horn,excellent,6 cylinders,diesel,34125,rebuilt,automatic,3C63R3LL4JG236634,4wd,full-size,truck,black,https://images.craigslist.org/00202_3qWTWuAMfogz_0pO0jm_600x450.jpg,"VEHICLE INFO: 2018 Ram 3500 SLT Mega Cab BIG HORN 4x4  COLOR: Black Metallic  MILES: 34,125  OPTIONS: Gray and Black combination cloth interior, 5 passenger seating, power driver and passenger seat, heated front seats, aluminum/alloy wheels with great tires, steering wheel mounted audio control, remote engine starter, parking Aid with rear tailgate camera and cargo camera, bed liner, towing package with fifth wheel/gooseneck setup in the bed, without dual rear wheels, engine brake capability, factory trailer brake control, automatic climate control, Bluetooth connection, fog lights, universal garage door opener, tow mirrors, power mirrors, power door locks, power windows, Factory Alarm, and much moor!!!    POWERTRAIN: 6.7 liter Cummins 6 Cylinder Engine, Automatic Transmission, 4x4 powertrain. This truck is Fully deleted, (no DEF, no Cats, no EGR). Runs and Sounds Awesomely Good!!!  SALE INFO: Sale Price Does not Include Doc, Tax, Licensing, and registration fees. Vehicle is sold with a rebuilt title. This Truck is in excellent shape, everything works well on it, Smoke free interior, lightly used. CARFAX and AutoCheck is Available upon request.  DEALER: Vehicle is Offered for Sale by PAKK Automotive located at 4640 Lower White Store Road, Peachland, NC 28133. We Have been Rebuilding Trucks, Cars and SUVS for over 15 Years. We Rebuilt this Vehicle and Stand behind our Repairs!!!  Call or text me at 7️⃣0️⃣4️⃣🔹2️⃣9️⃣2️⃣🔹0️⃣3️⃣0️⃣4️⃣ for more info or with any questions! All Trades Welcome. Contact us for delivery options!  2018 Ram 3500 SLT Mega Cab BIG HORN 4x4 VIN: 3C63R3LL4JG236634",,al,34.932873,-80.278416,2021-04-27T20:56:56-0500
7313594854,https://bham.craigslist.org/ctd/d/siluria-2010-hyundai-accent/7313594854.html,birmingham,https://bham.craigslist.org,5500,2010,hyundai,accent,good,4 cylinders,gas,114988,clean,automatic,KMHCM3AC4AU157340,fwd,mid-size,hatchback,blue,https://images.craigslist.org/00808_aVYy0MTtGXCz_0CI0t2_600x450.jpg,"2010 Hyundai Accent ; Automatic ; 1.6L Engine ; 4 Cylinders ; FWD ; Own it for $ 5,500 CASH ; Financing Available ( Restrictions Apply ) Beginning from $ 6,500 ; Call at 2056209037 for more details; 114 K Miles ; Aftermarket JVC Stereo System ; AM/FM; CD Player ; Blue Tooth ; USB ; AUX Input ; Aftermarket Security System ; Power Locks ; Power windows ; Steering; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; All Wheel ABS; VISIT OUR WEBSITE AT:WWW.RPNMOTORSINC.NET",,al,33.242977,-86.817334,2021-04-27T17:57:23-0500
7313588835,https://bham.craigslist.org/ctd/d/siluria-2008-ford-escape-hev/7313588835.html,birmingham,https://bham.craigslist.org,6900,2008,ford,escape hev,good,4 cylinders,hybrid,103550,clean,automatic,1FMCU49HX8KD14817,fwd,mid-size,SUV,white,https://images.craigslist.org/00z0z_fQe75bRPVGYz_0CI0t2_600x450.jpg,"2008 Ford Escape HEV Hybrid ; Automatic ; 2.0L Engine ; 4 Cylinders ; FWD ; Own it for $ 6,900 CASH ; Financing Available ( Restrictions Apply ) Beginning from $ 7,900 ; Call at 2056209037 for more Details; 103 K Miles ; AM/FM CD/MP3; AUX Input; Leather Seats ; Air Conditioning; Power Windows; Power Locks; Power Steering; Immobilizer; Keyless Entry; Alarm; Dual Airbags Front Head and Side; Active Seatbelts; Passenger Airbag Sensor; All Wheel ABS; VISIT OUR WEBSITE AT:WWW.RPNMOTORSINC.NET",,al,33.243013,-86.817355,2021-04-27T17:44:08-0500
